0,0,500000,1000014,-1,-1,-1,-1,-1,-1
1,59.3631,28321,56656,-1,-1,-1,-1,-1,-1
2,2.76787,30725,193232,-1,-1,-1,-1,-1,-1
3,19.4302,30725,193232,-1,-1,-1,-1,-1,-1
4,3.52274,60078,229184,-1,-1,-1,-1,-1,-1
5,21.4987,109400,583676,-1,-1,-1,-1,-1,-1
6,0.431256,109400,583676,0,0.224394,3.14159,2.59079,1e+50,3.59789e+45
8,20.5634,25581,159252,3.29851e-07,0.364503,3.1415,2.34267,1.18254e+06,27.2978
7,0.25548,35730,211636,3.29851e-07,0.421516,3.1415,2.25291,1.18254e+06,22.4576
8,5.28029,27311,168977,3.29851e-07,0.383713,3.1415,2.31498,1.18254e+06,25.5748
9,2.60855,27311,155825,3.29851e-07,0.407902,3.14139,2.27929,1.18254e+06,24.4518
10,2.78825,27311,155825,0.000406378,0.413761,3.14101,2.29531,826.176,9.78973
7,0.148885,31434,174522,0.000406378,0.445713,3.14101,2.25076,826.176,9.2224
8,6.12669,25641,146125,0.00623336,0.424436,3.13207,2.28156,190.515,9.42749
9,1.46067,25641,144627,0.00623336,0.435366,3.13207,2.25866,190.515,9.02086
10,2.33787,25641,144627,0.00623336,0.44025,3.13207,2.26134,190.515,8.79426
7,0.129725,28289,155662,0.00623336,0.460834,3.13207,2.23284,190.515,8.47932
8,4.25962,25341,142762,0.00623336,0.443207,3.13207,2.25738,190.515,8.72227
9,1.19939,25341,142316,0.00623336,0.447881,3.13207,2.24709,190.515,8.5738
10,2.22477,25341,142316,0.00623336,0.451006,3.13207,2.24719,190.515,8.47648
7,0.115834,27253,149906,0.00623336,0.465877,3.13207,2.22671,190.515,8.26032
8,4.01836,25165,141363,0.00623336,0.451711,3.13207,2.24608,190.515,8.45861
9,1.15798,25165,141168,0.00623336,0.453896,3.13207,2.24063,190.515,8.37846
10,2.1664,25165,141168,0.00623336,0.455709,3.13207,2.24052,190.515,8.32245
7,0.122127,26825,147508,0.00623336,0.468165,3.13207,2.22306,190.515,8.14479
8,3.56343,25067,140600,0.00623336,0.455797,3.13207,2.24042,190.515,8.32037
